Job,Operation,SubcontractOp,IMachine,IExpUnitRunTim,IExpSetUpTime,IExpStartupTime,IExpShutdownTim,IWaitTime,IWcRateInd,IStartupQty,ICapacityReqd,IMaxWorkOpertrs,IMaxProdUnits,ITimeTaken,IQuantity,MaxOpSpan,OpSlack,IStartupQtyEnt,IQuantityEnt,IExpUnitRunTimEnt,ITimeTakenEnt,SubSupplier,SupPoStkCode,SubQtyPer,SubOrderUom,SubUnitValue,SubWhatIfValue,SubPlanner,SubBuyer,SubLeadTime,SubDockToStock,SubOffsiteDays,SchStartDate,SchStartTime,SchEndDate,SchEndTime,OperationStatus,OpSplitFlag,MaxOpDelay,UnitValueReqd,RunTimeIssued,SetUpIssued,StartUpIssued,ShutdownIssued,ValueIssued,PiecesCompleted,ValueBilled,OperCompleted,QtyCompleted,QtyScrapped,LastScrapReason,PlannedQueueDate,PlannedStartDate,PlannedEndDate,ActualQueueDate,ActualStartDate,ActualFinishDate,AutoNarrCode,Narration,NonConformFlag,WorkCentre,WorkCentreDesc,ElapsedTime,MovementTime,UnitNumOfPieces,InspectionFlag,Milestone,MinorSetUp,MinorSetUpCode,ToolSet,ToolSetQty,ToolConsumption,QueueTime,MilestoneComp,CalcElapsedTime,HierHead1,HierHead2,HierHead3,HierHead4,HierHead5,CapacityIssued,Line,OpCompViaJob,TransferQtyOrPct,TransferQtyPct,ParentQtyPlanned,OperYieldPct,OperYieldQty,ParIssQty,HoursBilled,CoProductCostVal,QtyScrappedEnt,TransferQtyPctEnt,ParentQtyPlanEnt,OperYieldQtyEnt,ParIssQtyEnt,QtyCompletedEnt,ResourceMask,SchStartRunDate,SchStartRunTime,ScheduledMachine,AllowOpSplit,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,JobNest,TimeStamp,WipBranch,WipCtlGlCode,ProductionBin
517,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,2200, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BC, , , 
517,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1115, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG03,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BD, , , 
517,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,1000, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BE, , , 
517,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467BF, , , 
517,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1100, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C0, , , 
518,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1400, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C1, , , 
518,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,515, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG01,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C2, , , 
518,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,2200, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C3, , , 
518,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C4, , , 
518,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,2000, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C5, , , 
519,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,700, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C6, , , 
519,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1515, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG02,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C7, , , 
519,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,700, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C8, , , 
519,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467C9, , , 
519,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1100, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CA, , , 
520,1,N,MBFA01,1,1,0,0,0,1,0,10.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1300,00:00.0,800, , ,0,58.55,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,2,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CB, , , 
520,2,N,MBQA01,2,1,0,0,0,1,0,20,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,114,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,58, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CC, , , 
520,3,N,MBCC01,0.25,1,0,0,0,1,0,2.75,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,430, , ,0,15.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CD, , , 
521,1,N,MBFA01,1,1,0,0,0,1,0,10.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,1200, , ,0,58.55,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,2,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CE, , , 
521,2,N,MBQA01,2,1,0,0,0,1,0,20,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,114,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,59, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467CF, , , 
521,3,N,MBCC01,0.25,1,0,0,0,1,0,2.75,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1430, , ,0,15.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D0, , , 
522,1,N,MBFA01,1,1,0,0,0,1,0,10.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,500,00:00.0,1700, , ,0,58.55,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,2,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D1, , , 
522,2,N,MBQA01,2,1,0,0,0,1,0,20,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,2200, , ,0,114,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,60, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D2, , , 
522,3,N,MBCC01,0.25,1,0,0,0,1,0,2.75,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,730, , ,0,15.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D3, , , 
523,1,N,MBFA01,1,1,0,0,0,1,0,10.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,900,00:00.0,500, , ,0,58.55,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,2,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D4, , , 
523,2,N,MBQA01,2,1,0,0,0,1,0,20,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1400, , ,0,114,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,61, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D5, , , 
523,3,N,MBCC01,0.25,1,0,0,0,1,0,2.75,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,1930, , ,0,15.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D6, , , 
524,1,N,MBFA01,1,1,0,0,0,1,0,10.25,1,1,0,0,0,0,0,0,1,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,900, , ,0,58.55,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,A1, ,MBFA,Bicycle Assembly,2,0,1,N,Y,0,    ,JIG01,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D7, , , 
524,2,N,MBQA01,2,1,0,0,0,1,0,20,1,1,0,0,0,0,0,0,2,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,700, , ,0,114,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,62, , ,MBQA,Quality and Inspection,3,0,1,N,Y,0,    , ,0,0,1, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D8, , , 
524,3,N,MBCC01,0.25,1,0,0,0,1,0,2.75,1,1,0,0,0,0,0,0,0.25,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1030, , ,0,15.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,W1, ,MBCC,Bicycle Cleaning Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467D9, , , 
525,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DA, , , 
525,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,815, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG01,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DB, , , 
525,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1700, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DC, , , 
525,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1700, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DD, , , 
525,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,2000, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DE, , , 
526,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467DF, , , 
526,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,2015, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG02,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E0, , , 
526,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1900,00:00.0,1000, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E1, , , 
526,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E2, , , 
526,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1100, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E3, , , 
527,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,2200, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E4, , , 
527,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1115, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG03,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E5, , , 
527,3,N,PAIN01,0.5,1,0,0,3,1,0,5.6,1,3,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,2200, , ,0,32.22,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E6, , , 
527,4,N,PAIN01,0.5,1,0,0,0,1,0,5.2,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,400,00:00.0,1000, , ,0,29.74,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,P2, ,PAINT,Spray Painting,1,0,1,N,Y,0,    , ,0,0,2, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E7, , , 
527,5,N,OVEN01,0.8,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0.8,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1000,00:00.0,1100, , ,0,51.8,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0, , ,OVEN,Oven,2,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E8, , , 
528,1,N,TLCC01,0.5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0.5,0, , ,0, ,0,0, , ,0,0,0,00:00.0,700,00:00.0,1400, , ,0,32,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,C1, ,TLCC,Tube Laser Cutting Center,1,0,1,N,Y,0,    , ,0,0,0, ,Y, , , , , ,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467E9, , , 
528,2,N,WELD01,0.3,1,0,0.25,3,1,0,3.75,1,1,0,0,0,0,0,0,0.3,0, , ,0, ,0,0, , ,0,0,0,00:00.0,1400,00:00.0,515, , ,0,25.3,0,0,0,0,0,0,0,N,0,0, ,00:00.0,00:00.0,00:00.0,NULL,NULL,NULL,0,S1, ,WELD,Welding,1,0,1,N,Y,0,    ,JIG01,1,0,0, ,Y, , , , , ,0,0, ,Q,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x00000000003467EA, , , 
